category	alpha_global	alpha_global_se	alpha_global_ci99_low	alpha_global_ci99_high	beta_global_log	beta_global_log_se	beta_global_ci99_low	beta_global_ci99_high	n_genomes_used	r_squared	p_value
0009249	0.29870384981582915	0.01875761607344383	0.2503842308106378	0.3470234688210205	-1.739032100666669	0.1546656048582478	-2.137450698781515	-1.3406135025518227	2139	0.10607715620100322	0.0
0009252	0.29907180636152986	0.013137363556715567	0.26522995783943054	0.3329136548836292	0.4328940152240821	0.10832961015017432	0.15383693947723304	0.7119510909709312	2159	0.19371848670154057	0.0
0009294	0.02806491278507336	0.011094969953786964	-0.0005157298158818581	0.056645555386028584	-0.16595887431735115	0.09155242694947206	-0.4017979261391912	0.06988017750448888	2117	0.003016149642391275	0.017019711819860728
0009306	0.5321746950839081	0.016258217390887175	0.49029352708498275	0.5740558630828335	-2.0526777510509033	0.1340166159261132	-2.397904553676571	-1.7074509484252358	2164	0.33135957661128923	0.0
0009320	0.0020085020729985843	0.006590611775159213	-0.014968913859811549	0.01898591800580872	0.006889966212235889	0.05443227173896637	-0.13332756578734148	0.14710749821181326	2098	4.43080449087363e-05	0.9425886715263609
0009360	0.016066496520131857	0.018656262173422658	-0.03199203483860491	0.06412502787886863	0.6769027209874564	0.15378371823923706	0.2807558628031817	1.0730495791717312	2164	0.00034291655674989485	0.6236645503713301
0009378	0.014016692083283794	0.0033428412988728905	0.005405532897387228	0.02262785126918036	0.5769619689333908	0.027561055154079462	0.5059646908564821	0.6479592470102995	2159	0.008085070842138609	1.3772676422441066e-05
0009379	-0.0023075169272569773	0.0018763155271856078	-0.007140905725287102	0.0025258718707731483	0.020297240057283245	0.015474471099340895	-0.0195649974946189	0.060159477609185386	2147	0.000704603240845203	1.6181964110060885
0009380	0.07913777992586482	0.009483102161342587	0.05470930875824631	0.10356625109348333	0.11962292140882824	0.07817794783668044	-0.08176347221846059	0.32100931503611707	2157	0.031304507203698484	0.0
0009381	-0.0015140126692668016	0.0033202698804829967	-0.010067027881391001	0.007039002542857397	0.018612700700711655	0.02737069669927082	-0.051894213996609984	0.08911961539803329	2142	9.715301409163324e-05	1.1239839390702557
0009408	0.40098672396164137	0.025079309928664823	0.33638242158540077	0.46559102633788196	-2.5688879618408613	0.20725380188178052	-3.102773755488328	-2.0350021681933947	2091	0.10903166690748933	0.0
0009423	0.268873468462886	0.01718248193998249	0.2246113949854911	0.3131355419402809	-1.2589989272677375	0.14202322945505025	-1.6248507663439469	-0.8931470881915281	2082	0.10532382968140364	0.0
0009432	0.710635504629056	0.020505553446119082	0.6578131989518532	0.7634578103062588	-4.70982921355597	0.16936651318252444	-5.146117351514153	-4.273541075597787	2108	0.3631731920563276	0.0
0009435	0.5445193712477682	0.014108420788401285	0.5081760792968465	0.5808626631986898	-2.833774430617777	0.1163333865978278	-3.1334492344937814	-2.5340996267417726	2156	0.40882654489538106	0.0
0009451	0.23912036227013198	0.0192009950735724	0.18965859896060946	0.28858212557965446	-0.46742899451587494	0.1582739558899284	-0.8751427048883305	-0.05971528414341937	2164	0.06693335907251385	0.0
0009982	0.10344401857012825	0.017243033195264067	0.059025965059128015	0.14786207208112848	1.074620177343823	0.14213446047450262	0.7084818071615043	1.440758547526142	2164	0.01637410987504051	1.120552539646269e-10
0010181	1.1948495170408637	0.020357374469150407	1.1424089204083323	1.2472901136733952	-7.096343063578528	0.16783951873898098	-7.528697663850143	-6.6639884633069135	2160	0.6148457350213542	0.0
0015031	0.43464083212135374	0.03134127970950386	0.3539056955896718	0.5153759686530357	-1.9522297654490304	0.2583464191969611	-2.6177301413004024	-1.2867293895976586	2164	0.08168867414839609	0.0
0015035	0.6911511760921121	0.0298304072364659	0.6143080470509759	0.7679943051332483	-4.3612223156048255	0.24597344084136494	-4.9948498992121815	-3.7275947319974696	2155	0.19957434347043324	0.0
0015074	0.7333169801771775	0.04248228894003124	0.623882603867657	0.842751356486698	-4.207259259005657	0.35078630496833807	-5.110884780604096	-3.3036337374072176	2077	0.12556714799188617	0.0
0015078	0.2600395654194735	0.028695946649276435	0.1861188068509374	0.33396032398800957	-0.9655985877433184	0.23672593560836047	-1.5754045978704552	-0.35579257761618177	2117	0.037375274542985504	0.0
0015136	-0.0017171394696778126	0.0018507955447508568	-0.006484788792956019	0.0030505098536003942	0.016075140730053165	0.015261842986590644	-0.023239366803404334	0.055389648263510664	2150	0.000400576964090793	1.4218906239915023
0015297	0.3920777951140771	0.035305044892610535	0.30113199947071234	0.48302359075744183	-1.910173179166518	0.2913819350628186	-2.660773043888339	-1.1595733144446971	2099	0.05554606623299907	0.0
0015450	0.12665065084901397	0.013970094871019401	0.09066368646126799	0.16263761523675996	0.12397182605966317	0.11515560370291046	-0.1726690090790342	0.42061266119836055	2164	0.036623228124746166	0.0
0015562	0.823149598402884	0.03997769794423873	0.7201670484985251	0.926132148307243	-4.946968488807691	0.3296360186474447	-5.796110872843509	-4.097826104771873	2137	0.16567575596824446	0.0
0015739	-0.0017171394696778126	0.0018507955447508568	-0.006484788792956019	0.0030505098536003942	0.016075140730053165	0.015261842986590644	-0.023239366803404334	0.055389648263510664	2150	0.000400576964090793	1.4218906239915023
0015934	0.03317482533948985	0.0024334938588304184	0.02690614515914269	0.03944350551983701	1.804971823803959	0.02005930933241354	1.7532990429636617	1.8566446046442562	2164	0.07915655623460949	0.0
0015935	-0.0011507178382828306	0.002131070450342594	-0.006640355318365354	0.004338919641799692	1.8041697653729507	0.01756643075858564	1.758918639738834	1.8494208910070673	2164	0.00013484281852504942	1.1694099292472133
0015937	0.0794594834479381	0.009407896989861943	0.05522474080205374	0.10369422609382246	0.5613919254910124	0.07754937009696143	0.3616247481212397	0.761159102860785	2164	0.03194128453486289	0.0
0015949	0.07473863568031078	0.012890105362952856	0.04153372426534422	0.10794354709527734	0.03761626394413309	0.10625923635796913	-0.2361075289139954	0.31134005680226157	2160	0.015339544142356054	5.071796316258315e-10
0015986	0.09585568762964627	0.00998260830678853	0.07014048863135902	0.12157088662793353	1.2065624757108795	0.08240126209710727	0.9942968245487311	1.4188281268730278	2096	0.04217519645736023	0.0
0016020	0.8949701625769012	0.015088439343431067	0.8561023428282227	0.9338379823255797	-2.0554643429511623	0.12437412612937848	-2.375852091860441	-1.7350765940418833	2164	0.6193839128072356	0.0
0016149	-0.01777681009327888	0.019715906728258605	-0.06856498582527304	0.03301136563871528	0.8057502219821393	0.1625376916935695	0.38705312817950427	1.2244473157847744	2161	0.00037640727730958723	1.4040224872903773
0016226	0.4454328572933086	0.027843617957612126	0.3737076974344998	0.5171580171521175	-1.8896248418709114	0.2297125109553418	-2.4813642700918717	-1.297885413649951	2143	0.10677231844645818	0.0
0016301	0.8326547008736591	0.03225136081728796	0.7495751954083253	0.9157342063389929	-5.090988343926046	0.26600955395526205	-5.776228954914801	-4.405747732937291	2145	0.23724483846384037	0.0
0016310	0.8126520528086493	0.034226043536612044	0.7244857646583367	0.9008183409589618	-4.531142237833209	0.28217213975103095	-5.258017669831865	-3.8042668058345535	2158	0.20728360777579735	0.0
0016434	0.010114742329010617	0.006024860992983009	-0.005405299588913615	0.02563478424693485	-0.06284252330704947	0.049662977329691424	-0.19077435290833455	0.06508930629423564	2164	0.001301949375102418	0.16624333529729718
0016462	0.0739064625979553	0.017105615275938145	0.02984239764713864	0.11797052754877196	-0.37759234111492357	0.14102914790461807	-0.7408834261172197	-0.014301256112627392	2153	0.008603877877282673	6.898997769733128e-06
0016491	1.6923653326000243	0.01922262881241638	1.6428478407792397	1.7418828244208089	-9.759046609108744	0.15845228297216585	-10.167219690045043	-9.350873528172444	2164	0.781904493625288	0.0
0016616	1.2364095034203195	0.02788099041210796	1.1645880721187294	1.3082309347219097	-8.657549649472811	0.23014536258751986	-9.250404103498262	-8.06469519544736	2119	0.4815804151758766	0.0
0016620	0.40114602011414685	0.01679282582080711	0.35788770079974774	0.44440433942854596	-1.9318424529194402	0.13842339748776214	-2.2884211248479156	-1.5752637809909649	2164	0.2088218747465288	0.0
0016740	0.6688664200007383	0.016177304521384838	0.6271936835536509	0.7105391564478256	-3.092062181605421	0.1333496504959638	-3.4355708812830237	-2.748553481927818	2164	0.44155861957668774	0.0
0016746	1.3846237819950296	0.026582965118319462	1.3161460638502387	1.4531015001398204	-8.507917642734784	0.21915088549017192	-9.072450323757467	-7.943384961712101	2161	0.5568594423306368	0.0
0016747	1.393363964031086	0.026617807816379256	1.324796491096093	1.461931436966079	-9.38992992097738	0.21966776510370123	-9.955794083884514	-8.824065758070246	2134	0.562416648746283	0.0
0016757	1.003818719124403	0.026388626330070043	0.9358416176981426	1.0717958205506635	-5.338367691104917	0.21761180011621667	-5.898935688204292	-4.777799694005543	2158	0.40161446332318895	0.0
0016779	0.8563493736676897	0.030749481234132195	0.7771387100085652	0.9355600373268143	-5.53755697332109	0.2537085787253816	-6.1911102721176725	-4.884003674524507	2125	0.2675722986407365	0.0
0016783	0.68356488355049	0.023472205571275804	0.6231004819988836	0.7440292851020965	-4.674768923671758	0.1936636347990678	-5.173646446914157	-4.175891400429359	2139	0.28411325071645377	0.0
0016787	1.2178000022573872	0.01784432037701337	1.1718330329662008	1.2637669715485735	-5.953271761830194	0.14709087552053085	-6.332177857171081	-5.574365666489306	2164	0.682967487663249	0.0
0016788	1.0764127733304285	0.031026974093314064	0.9964872880660515	1.1563382585948054	-7.535408492544068	0.25646594501341813	-8.196064766898633	-6.874752218189503	2057	0.3693592840219131	0.0
0016853	1.2828838877002164	0.0298048415697906	1.2061066158164357	1.3596611595839971	-8.89956215617573	0.24583824409263388	-9.532841472958355	-8.266282839393105	2148	0.4633232703219613	0.0
0016874	0.8214396269520601	0.024448680755741685	0.7584598253252695	0.8844194285788507	-5.135488832258758	0.20153067091961144	-5.654631840547678	-4.616345823969839	2164	0.343029058454289	0.0
0016879	0.16397049808331798	0.015972177878035742	0.1228261678694979	0.20511482829713806	-1.1654010955793264	0.13165046216798	-1.504532686124043	-0.8262695050346098	2150	0.046769918953288414	0.0
0016887	0.7993928243593349	0.018545906677539623	0.7516185687579928	0.847167079960677	-2.2914529376461434	0.1528740570044585	-2.6852565084896285	-1.8976493668026584	2164	0.4621768299841321	0.0
0016987	1.690363308453535	0.02875062256247159	1.6163017047326083	1.7644249121744617	-11.572779506508944	0.23700753765545615	-12.1833109235094	-10.962248089508488	2163	0.6153251324754598	0.0
0017148	0.1241189052031535	0.02162185512370807	0.06842100640448151	0.17981680400182548	-0.809350952948232	0.17835638240443025	-1.2687969940220443	-0.3499049118744197	2122	0.015305780952418635	7.748974795163122e-10
0017150	0.24386968641371337	0.022444765528338947	0.18605197041271224	0.3016874024147145	-1.619906777170977	0.18534653943198084	-2.0973594627477596	-1.1424540915941943	2085	0.05363577245307327	0.0
0018364	0.30173769779535997	0.016195165257012183	0.26001895209329656	0.3434564434974234	-2.2177590711105815	0.1336365272207693	-2.562006765231283	-1.8735113769898797	2101	0.1419088165213852	0.0
0019264	0.44842580725168524	0.017404127876949387	0.4035927738406636	0.49325884066270687	-3.513497649339252	0.14367362712967927	-3.8836009128253055	-3.143394385853198	2086	0.2415917079526143	0.0
0019277	-0.013212351958887517	0.0161993754489847	-0.0549419431154721	0.028517239197697067	0.2589232506986465	0.1336129959907063	-0.08526382697341295	0.603110328370706	2106	0.000316068126680058	1.3452427170375856
0019430	0.2857060101824742	0.017740067692318943	0.2400075958070606	0.3314044245578878	-2.1806014253740997	0.14640383837353707	-2.557737713024331	-1.8034651377238682	2090	0.11049578768675883	0.0
0019843	0.0031915868129018246	0.005389488397412022	-0.010691735298831544	0.017074908924635195	1.0775893460175694	0.04442559594504209	0.963149010863141	1.192029681171998	2164	0.00016217806446505723	0.7999120096381687
0022625	-0.0015908436464515635	0.0015272297381439686	-0.005524987451910426	0.0023433001590072995	1.6209913329456955	0.012588966940649943	1.5885621541065813	1.6534205117848098	2164	0.0005016174748024849	1.4988043411534098
0022627	0.03884504079699486	0.008735295136468578	0.016342920525451804	0.06134716106853792	0.7099257254305276	0.07200510764246046	0.5244405681435494	0.8954108827175057	2164	0.009063710831909266	3.408829187812046e-06
0022857	1.3332821883852235	0.01872883700315367	1.2850367042650996	1.3815276725053474	-6.755593173751473	0.15438195314089462	-7.153281085042417	-6.357905262460529	2164	0.700961396416442	0.0
0030170	1.0295546691951674	0.01632938530191435	0.987490172657436	1.0716191657328986	-5.486398833793103	0.13460325358564762	-5.833136815029731	-5.139660852556475	2164	0.6477221765834551	0.0
0030261	0.3502633829718854	0.022844362125700304	0.29141630613608144	0.4091104598076894	-2.1200392113153366	0.18833333462236887	-2.6051858813025586	-1.6348925413281143	2104	0.1005903324970554	0.0
0030488	0.057999219728326716	0.020249776320010935	0.005835795927978546	0.11016264352867489	-0.20984584156327257	0.16732718853585174	-0.6408806792316266	0.22118899610508153	2081	0.003930420611456653	0.005393469943951956
0030955	0.27935184199102026	0.015311522321632885	0.23990936049049394	0.31879432349154657	-2.1505627635916436	0.12653411387182512	-2.476514640925465	-1.824610886257822	2074	0.13841268140215557	0.0
0030976	0.8566316108932887	0.025349254726739594	0.7913319307172074	0.9219312910693699	-5.589342756296536	0.20923443722698506	-6.128330666593249	-5.050354845999823	2125	0.3497659433484245	0.0
0031167	0.10291554429710845	0.01727423752257728	0.058417108438949365	0.14741398015526752	-0.014153413609677368	0.1423723651196227	-0.38090462615782544	0.3525977989384707	2159	0.016189208402925148	1.536011318137298e-10
0032259	1.0395499299262672	0.03527226780043663	0.9486885680723424	1.1304112917801918	-6.425100496751907	0.29090359067151494	-7.174468146321729	-5.6757328471820845	2139	0.2889958253025704	0.0
0032784	0.4074550635112097	0.019265645646695806	0.3578267603253213	0.4570833666970981	-2.3709473341673175	0.15881432382480423	-2.780053032340013	-1.9618416359946218	2163	0.17148885162645655	0.0
0033862	0.014481060096715319	0.0030941914938412644	0.006510422808580222	0.022451697384850415	-0.11377134075003893	0.025514260427118757	-0.17949607561029685	-0.048046605889781005	2151	0.010089412763010563	8.794486876517738e-07
0036211	0.3926065122317366	0.022066586214324144	0.3357629861436376	0.4494500383198356	-1.5234264309286372	0.18189504657153371	-1.991988070896908	-1.0548647909603663	2164	0.12771641146596202	0.0
0042026	0.45121441595991246	0.016575286669239336	0.4085164774999519	0.493912354419873	-2.974583714501967	0.136671997237508	-3.3266507793857873	-2.6225166496181465	2158	0.2557930768587875	0.0
0042254	-0.09969185738241666	0.022553789520015695	-0.15779041918597708	-0.04159329557885623	2.0971967836705394	0.18591106731519744	1.6182898742665908	2.576103693074488	2164	0.008956071342952288	1.999996036105332
0042450	0.1947282133568453	0.01444720684420204	0.15751220852618084	0.23194421818750974	-0.9299265634014015	0.11943296609086983	-1.2375858840514822	-0.6222672427513207	2065	0.08093510369587387	0.0
0042586	0.4002610898371604	0.018965840123301374	0.3514050856795361	0.4491170939947847	-2.929068654329698	0.15636457098227965	-3.3318637891800504	-2.5262735194793455	2156	0.17134473745016854	0.0
0042626	1.1005038112066303	0.031898961302698585	1.0183320868908787	1.182675535522382	-4.792467884537913	0.26294339302793795	-5.469810064977882	-4.115125704097945	2164	0.35505572553439635	0.0
0043022	0.15317137084743088	0.014289386049674125	0.11636191238347032	0.18998082931139143	0.2932227964651801	0.11778752344107009	-0.010197863919016448	0.5966434568493767	2164	0.050464235343597785	0.0
0043190	1.0298534617487962	0.033477778177246564	0.9436147051642091	1.1160922183333835	-5.987910366214479	0.27600398816952004	-6.6988966397391625	-5.276924092689795	2160	0.30483950851706776	0.0
0043565	1.9644790540883459	0.03723961777590464	1.8685497986976156	2.0604083094790764	-14.009645000390861	0.30777231014845297	-14.802466471333275	-13.216823529448448	2088	0.5715590158537668	0.0
0043952	0.09963877773897328	0.01388975789635336	0.06385876139796703	0.13541879407997953	0.3625026442332032	0.1144933853785006	0.0675676834981857	0.6574376049682207	2164	0.02324854658826392	5.773159728050814e-15
0046118	0.001711223386206376	0.0025387839505595913	-0.0048286840704351314	0.008251130842847884	-0.010923910001746667	0.020941372272187193	-0.06486888497490087	0.04302106497140754	2094	0.0002171230542533653	0.7488405953846042
0046872	1.0307361727150606	0.0218104268714497	0.9745525130942061	1.086919832335915	-3.8993319789613183	0.17978352306040565	-4.362454334364923	-3.4362096235577133	2164	0.5081222381036359	0.0
0046933	0.09439973410799121	0.009618821289663872	0.06962165046581707	0.11917781775016535	0.8737751529388965	0.07940259626337702	0.6692340649644373	1.0783162409133558	2094	0.04401369414722145	0.0
0046983	0.4701604126995785	0.026426154360246958	0.4020866390675823	0.5382341863315746	-3.0515125357429005	0.21794588691190553	-3.612941140427969	-2.490083931057832	2117	0.1301797218817533	0.0
0047429	0.14161550924424593	0.022524005212649845	0.08359367181645994	0.19963734667203192	-0.7250895811720297	0.18583405451176946	-1.2037981055943479	-0.24638105674971156	2101	0.018484809752609244	1.1766143614977409e-11
0048501	0.0012973066626464315	0.001065694019657988	-0.0014479211319925458	0.004042534457285409	-0.010037784540561371	0.008786177999768007	-0.03267097906796376	0.012595409986841017	2154	0.0006881435014531867	0.38929815829002745
0050511	0.06376767609223655	0.006278446412545602	0.04759439813351908	0.07994095405095401	-0.504986107737731	0.05182058445782541	-0.6384759333010892	-0.37149628217437275	2092	0.04703565150573574	0.0
0050660	1.3830489051341848	0.023864494627846837	1.3215739669728512	1.4445238432955183	-8.472829765966733	0.19671521999721642	-8.979568172679562	-7.9660913592539035	2164	0.6083826528077425	0.0
0050661	0.972815328167441	0.019036246019805046	0.9237779584204232	1.0218526979144589	-5.75360831211767	0.1569159281226711	-6.157823742961671	-5.349392881273669	2164	0.5470875099876168	0.0
0051082	0.5791602309800827	0.024114713376099575	0.5170407293232502	0.6412797326369153	-3.3087850011175126	0.19879681564491786	-3.820885598218821	-2.7966844040162044	2160	0.2109142859841534	0.0
0051083	-0.01072359548647489	0.00498196561988893	-0.023557138923308775	0.002109947950358992	0.10081266915795267	0.04108523831149204	-0.005022904732450817	0.20664824304835616	2094	0.0022098202004828815	1.9476380710757653
0051287	0.9004951184759998	0.017997888625343107	0.854132557377116	0.9468576795748836	-4.7659331217237915	0.14835673981918318	-5.148100083498007	-4.383766159949576	2164	0.5365824093056801	0.0
0051301	0.2694950907727459	0.015540910079906912	0.22946170640690572	0.3095284751385861	0.020947411271161176	0.12810384602733466	-0.3090480960952529	0.35094291863757526	2164	0.12210555767327702	0.0
0051536	1.0995915068319473	0.024148141895308936	1.0373858933096314	1.1617971203542632	-6.503630177562255	0.1993944347338738	-7.017270241436714	-5.989990113687796	2117	0.4950409374483601	0.0
0051539	0.8453250046030928	0.02350804566849543	0.7847682789610486	0.905881730245137	-4.064873918988578	0.19382893189603492	-4.564177247552764	-3.565570590424392	2159	0.3747911630434615	0.0
0051989	-0.020985385428157206	0.007628139812440169	-0.04063547358500308	-0.0013352972713113302	0.20292113783023716	0.06303541555537534	0.04054190735959029	0.365300368300884	2089	0.003613283943100787	1.9919179543118426
0052381	-0.006350249120178549	0.006306737425885661	-0.022596404729260014	0.009895906488902914	0.07543705429163354	0.05198965199995146	-0.058488289260241424	0.20936239784350852	2155	0.0004706776054824724	1.4755653533703796
0052906	0.0005519618015368904	0.0010607783951958132	-0.0021806033444875246	0.0032845269475613053	-0.003902452425097494	0.008743920561664375	-0.026426791791944924	0.01862188694174994	2162	0.0001253315843509073	0.8416719888978734
0055052	1.107622061420845	0.030813560946345738	1.0282463284230583	1.1869977944186316	-6.050019161211322	0.2540007465889642	-6.704325084424494	-5.395713237998151	2163	0.3741872873307227	0.0
0055085	1.2377737412856102	0.018996676559629888	1.1888383024680036	1.2867091801032169	-5.627218340877682	0.15658975674611722	-6.030593554255679	-5.223843127499684	2164	0.6625821015127323	0.0
0061710	0.23735947171114655	0.018676561251892525	0.18924864992627138	0.2854702934960217	-1.6221541398167756	0.15421912272585592	-2.01942259995858	-1.2248856796749708	2094	0.07167346254417939	0.0
0070006	0.7143335196555788	0.02175942210340581	0.6582812483172055	0.7703857909939521	-4.561396635323465	0.1794874500181969	-5.02375630657034	-4.09903696407659	2143	0.3348294711903471	0.0
0070403	1.8950771459766405	0.03446919297436709	1.8062845048746707	1.9838697870786102	-13.33147688445245	0.28473707280638794	-14.064959584001706	-12.597994184903193	2103	0.5899428233453801	0.0
0071555	0.5528326257367033	0.03970640569458276	0.4505489246674581	0.6551163268059486	-2.8947377688163383	0.32747307225797945	-3.7383084029528932	-2.0511671346797833	2123	0.08374199319094988	0.0
0071949	1.3839978529789743	0.028794374872843545	1.3098235433065293	1.4581721626514192	-9.481316474766349	0.23744304594849372	-10.092969761129668	-8.86966318840303	2155	0.5176141005639718	0.0
0071951	0.14497854619986356	0.010703658204433345	0.11740592266524326	0.17255116973448387	-1.1178961799189076	0.08823252031666931	-1.3451831522546478	-0.8906092075831674	2159	0.07838657073147381	0.0
0140359	1.1342948400660724	0.03133989819716291	1.0535632623101807	1.215026417821964	-5.008956812546563	0.2583350313796905	-5.674427853380646	-4.34348577171248	2164	0.3772962786330525	0.0
0140662	0.8142763589658303	0.02537614679662457	0.7489074048177253	0.8796453131139352	-5.915405300236019	0.20923973950467017	-6.454406869200049	-5.376403731271989	2158	0.32321638844760026	0.0
